"year","saleID","saleprice","log_saleprice","error_log_saleprice","age","enghours","johndeere","spring","summer","winter","horsepower","squared_horsepower","diesel","fwd","manual","cab"
2008,2175,9851.87899603019,9.19541747699186,0.0629766005337764,4,56,0,0,0,0,26,676,1,1,0,0
2008,2176,4270.77565206978,8.35955074126462,0.450454548587306,13,1257,1,0,0,0,26,676,0,0,0,0
2008,2177,11888.0276906506,9.38328709624913,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2008,2178,43614.2932739038,10.6831402029966,0.416813139437107,18,4985,1,0,0,1,350,122500,1,1,1,1
2008,2179,37905.1960825762,10.5428434814773,0.0197777881085344,9,6390,0,0,1,0,175,30625,1,1,1,1
2008,2180,8494.74614881738,9.04720315123663,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2008,2181,21817.0537543412,9.99044722526309,0.277729572615915,8,680,0,1,0,0,95,9025,1,1,0,1
2008,2182,8883.10983761759,9.091906981617,0.168547381881966,33,9264,1,1,0,0,111,12321,1,0,1,1
2008,2183,3538.61205323139,8.17148985388781,-0.0643913159602221,28,10611,1,1,0,0,22,484,0,0,0,0
2008,2184,24966.7681943523,10.1253009473584,-0.0800100412659521,18,7194,0,0,0,0,145,21025,1,1,1,1
2008,2185,9086.80858773637,9.11457903506679,-0.0227585107215873,22,9470,0,0,0,0,90,8100,1,0,1,1
2008,2186,122881.900374155,11.7189790135464,-0.223441283136088,5,2825,0,0,0,1,333,110889,1,1,1,1
2008,2187,147817.135135099,11.9037312153846,-0.587277419585295,7,5038,0,0,1,0,510,260100,1,1,1,1
2008,2188,43644.0419991584,10.6838220570868,-0.527404520850766,4,784,0,0,0,0,105,11025,1,1,1,0
2008,2189,12284.977725217,9.41613247178449,0.480894787696259,7,3500,0,1,0,0,70,4900,1,1,1,1
2008,2190,45303.9668676197,10.7211498764588,-0.185387099750185,19,4990,0,0,0,0,210,44100,1,1,0,1
2008,2191,13299.2989174162,9.49546659984424,0.244179228010104,7,2452,0,0,0,0,105,11025,1,1,1,0
2008,2192,11383.8367881033,9.33994980271182,0.429975903151551,5,1176,0,0,0,0,48,2304,1,1,1,1
2008,2193,10282.4962509504,9.23819833549964,-0.134912098742278,11,128,0,1,0,0,45,2025,1,0,1,0
2008,2194,45303.9668676197,10.7211498764588,-0.185387099750185,19,4990,0,0,0,0,210,44100,1,1,0,1
2008,2195,11604.3581712059,9.35913601094953,-0.0912814693408635,16,17020,0,0,0,0,90,8100,1,1,1,1
2008,2196,158104.318193947,11.9710103358793,-0.585664891067818,2,128,0,0,0,1,205,42025,1,1,0,1
2008,2197,9583.86273192512,9.16783599762381,0.0852556154627688,4,27,0,0,0,0,52,2704,1,0,0,0
2008,2198,1407.45112264545,7.24953563304885,0.50878378830649,33,1140,0,0,0,0,25,625,0,0,0,0
2008,2199,7358.13618355325,8.90356194372302,0.347503606204633,18,1157,0,0,0,0,66,4356,1,0,1,1
2008,2200,9077.38672432173,9.11354162447989,0.389627991988132,10,608,0,0,1,0,62,3844,1,0,1,1
2008,2201,45156.1915418749,10.7178826821537,-0.806754684135104,16,1251,1,0,0,1,85,7225,1,1,1,0
2008,2202,6823.02458021777,8.82805813936174,0.244669812870368,11,1409,0,1,0,0,33,1089,1,1,1,0
2008,2203,15679.6562506033,9.66011937087094,0.711309578124117,25,7200,0,0,1,0,335,112225,1,1,1,1
2008,2204,9258.84648528373,9.133334750257,0.326289989501396,26,2785,0,0,0,0,98,9604,1,1,1,1
2008,2205,36670.7815166598,10.5097355729915,-0.220221323320219,4,78,0,0,0,1,78,6084,1,1,0,1
2008,2206,34320.8376130926,10.44350795928,-0.228706247532038,13,4497,0,1,0,0,110,12100,1,1,1,1
2008,2207,18845.6402620353,9.84403688029179,-0.0645007791902135,22,5316,0,1,0,0,140,19600,1,0,1,1
2008,2208,27274.9220899405,10.213722954233,0.106170654149167,11,721,0,0,0,0,120,14400,1,1,0,1
2008,2209,5596.64494158382,8.62992257960627,0.102506365139657,33,9479,0,1,0,0,86,7396,1,0,1,1
2008,2210,45303.9668676197,10.7211498764588,-0.185387099750185,19,4990,0,0,0,0,210,44100,1,1,0,1
2008,2211,27282.0086340816,10.2139827395284,0.1331212338927,5,2360,0,1,0,0,95,9025,1,1,1,1
2008,2212,13845.154177116,9.53569057148499,0.0925233524281452,22,5796,0,0,0,0,108,11664,1,1,1,1
2008,2213,3829.11985516475,8.25039025293693,0.0554434968881541,21,8332,0,0,0,0,51,2601,1,0,1,0
2008,2214,20670.7133240956,9.93647316219625,-0.266698936462113,24,2670,0,0,0,1,98,9604,1,1,1,1
2008,2215,9851.87899603019,9.19541747699186,0.0629766005337764,4,56,0,0,0,0,26,676,1,1,0,0
2008,2216,37024.8479172684,10.5193445315589,-0.448389411552753,5,271,0,0,0,1,80,6400,1,0,0,1
2008,2217,48051.3240911155,10.7800249705456,-0.312977970025964,5,460,0,0,0,0,95,9025,1,1,0,1
2008,2218,13299.2989174162,9.49546659984424,0.244179228010104,7,2452,0,0,0,0,105,11025,1,1,1,0
2008,2219,13254.307282313,9.49207785649841,0.575023206716754,32,4380,0,1,0,0,230,52900,1,1,1,1
2008,2220,21817.0537543412,9.99044722526309,0.277729572615915,8,680,0,1,0,0,95,9025,1,1,0,1
2008,2221,22405.4477165116,10.0170594099044,-0.483618517971321,31,6441,0,1,0,0,138,19044,1,0,1,1
2008,2222,16084.867402482,9.68563419608814,0.483987721352001,7,1935,0,0,1,0,105,11025,1,1,1,1
2008,2223,11824.4735766256,9.37792669453625,0.111024749548418,3,22,1,0,0,1,45,2025,1,0,1,0
2008,2224,9108.35216704689,9.1169470921198,-0.486918925136923,33,4647,1,1,0,0,50,2500,1,0,1,0
2008,2225,8532.98155920543,9.05169411741922,0.250386364477245,30,9042,0,0,0,0,163,26569,1,0,1,1
2008,2226,122881.900374155,11.7189790135464,-0.223441283136088,5,2825,0,0,0,1,333,110889,1,1,1,1
2008,2227,20670.7133240956,9.93647316219625,-0.266698936462113,24,2670,0,0,0,1,98,9604,1,1,1,1
2008,2228,7205.93269831911,8.8826599515918,0.207866713384309,7,970,0,0,0,0,28,784,1,1,0,0
2008,2229,23804.7530645411,10.0776405483146,-0.558434572040914,23,9573,0,0,0,0,94,8836,1,1,1,1
2008,2230,19100.8650457984,9.85748890336508,-0.110085972757688,17,5020,0,0,0,0,90,8100,1,1,1,1
2008,2231,55796.2306766086,10.9294615954893,-0.288268245558049,5,513,0,1,0,0,105,11025,1,1,0,1
2008,2232,11880.2828534555,9.38263540184663,0.0349884104112981,31,9438,0,1,0,0,163,26569,1,0,1,1
2008,2233,4043.34418363764,8.30482739677116,0.0453831786587724,21,8283,0,0,0,0,55,3025,1,0,1,0
2008,2234,37725.5300089551,10.5380923328138,-0.229945969201891,5,2417,0,0,0,1,95,9025,1,1,0,1
2008,2235,20375.7521795159,9.92210085421371,-0.160982757513477,28,3458,0,1,0,0,116,13456,1,1,1,1
2008,2236,2015.42388039144,7.60858481473484,0.352322177483604,28,1390,0,0,1,0,24,576,0,0,0,0
2008,2237,1407.45112264545,7.24953563304885,0.50878378830649,33,1140,0,0,0,0,25,625,0,0,0,0
2008,2238,59303.6992519285,10.9904269650288,-0.118326366283883,7,2699,0,0,0,1,190,36100,1,1,1,1
2008,2239,14485.8657294085,9.58092867572215,-0.145675876146015,7,270,0,0,1,0,48,2304,1,1,1,0
2008,2240,1271.34790674163,7.14783296051646,1.10239394048354,18,5325,0,0,1,0,55,3025,1,0,1,0
2008,2241,6475.82032739943,8.77583057003331,0.675227016461996,30,8486,0,0,0,0,162,26244,1,1,1,1
2008,2242,6475.82032739943,8.77583057003331,0.675227016461996,30,8486,0,0,0,0,162,26244,1,1,1,1
2008,2243,9232.27076404319,9.13046031717863,0.0448577928873508,4,48,0,0,0,1,48,2304,1,0,0,0
2008,2244,22405.4477165116,10.0170594099044,-0.483618517971321,31,6441,0,1,0,0,138,19044,1,0,1,1
2008,2245,20375.7521795159,9.92210085421371,-0.160982757513477,28,3458,0,1,0,0,116,13456,1,1,1,1
2008,2246,18937.1575705767,9.84888128000648,-0.0825415780101775,2,5,0,0,0,0,65,4225,1,1,1,0
2008,2247,2726.36066379448,7.91072290863863,0.626062908837174,10,1737,0,1,0,0,19,361,0,0,0,0
2008,2248,5596.64494158382,8.62992257960627,0.102506365139657,33,9479,0,1,0,0,86,7396,1,0,1,1
2008,2249,43614.2932739038,10.6831402029966,0.416813139437107,18,4985,1,0,0,1,350,122500,1,1,1,1
2008,2250,13507.2114362354,9.51097900226481,-0.0426059706276281,6,948,0,0,0,0,54,2916,1,1,1,0
2008,2251,4254.07803319023,8.35563333907813,0.916863527481949,5,286,0,1,0,0,48,2304,1,1,1,0
2008,2252,18489.9320278696,9.82498164821809,0.233621429866647,10,3924,0,0,1,0,105,11025,1,1,0,1
2008,2253,6741.87287528701,8.816093039978,0.627404098188716,6,2348,0,0,1,0,80,6400,1,1,0,0
2008,2254,32923.5374743845,10.4019431057125,-0.2348510743233,3,178,0,1,0,0,98,9604,1,1,1,0
2008,2255,3724.06278513454,8.22257049785058,0.664663327512228,33,5188,0,0,0,1,122,14884,1,0,1,1
2008,2256,12183.6389092838,9.40784925766864,-0.0760279088736908,11,1722,0,1,0,0,50,2500,1,1,0,0
2008,2257,9915.29764300203,9.20183405996898,-0.194701975884929,12,1031,0,0,0,0,25,625,1,1,0,0
2008,2258,12183.6389092838,9.40784925766864,-0.0760279088736908,11,1722,0,1,0,0,50,2500,1,1,0,0
2008,2259,18845.6402620353,9.84403688029179,-0.0645007791902135,22,5316,0,1,0,0,140,19600,1,0,1,1
2008,2260,48051.3240911155,10.7800249705456,-0.312977970025964,5,460,0,0,0,0,95,9025,1,1,0,1
2008,2261,12533.9983760967,9.43620010122475,-0.247807117216949,9,29,0,0,0,0,29,841,0,1,0,0
2008,2262,19004.9671520869,9.85245565303916,-0.65614601675566,32,6424,0,0,1,0,105,11025,1,0,1,1
2008,2263,4451.76662424044,8.40105629059027,-0.0685504917497806,26,3084,0,0,1,0,45,2025,1,0,1,0
2008,2264,9595.1953392458,9.16901776667603,0.131087351410763,7,2350,0,0,1,0,52,2704,1,1,0,0
2008,2265,11138.3973674305,9.31815364024427,0.039862116915959,7,1625,0,0,1,0,80,6400,1,0,1,0
2008,2266,28508.5697878267,10.257960015367,-0.67753416695829,20,5439,0,0,0,0,95,9025,1,0,1,1
2008,2267,4856.19561145985,8.48801061435385,0.912813753682466,33,3955,0,0,1,0,195,38025,1,0,1,1
2008,2268,7303.94053779532,8.89616928119502,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2008,2269,10282.4962509504,9.23819833549964,-0.134912098742278,11,128,0,1,0,0,45,2025,1,0,1,0
2008,2270,17470.1782629875,9.76825060702495,-0.221491900213216,3,243,0,0,0,0,70,4900,1,0,0,0
2008,2271,12674.1393446301,9.44731892434962,-0.06847421684731,30,5148,0,0,1,0,136,18496,1,0,1,1
2008,2272,11888.0276906506,9.38328709624913,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2008,2273,6636.77965427148,8.80038213299732,-0.543552820077048,29,938,0,0,0,0,27,729,0,0,0,0
2008,2274,5726.32739767792,8.6528296614035,-0.0341647039592488,23,4028,0,1,0,0,32,1024,1,1,1,0
2008,2275,6823.02458021777,8.82805813936174,0.244669812870368,11,1409,0,1,0,0,33,1089,1,1,1,0
2008,2276,26336.2277623756,10.1787007517678,0.171354416320122,25,11685,0,0,0,0,335,112225,1,1,1,1
2008,2277,7822.47403075387,8.96475615572338,-0.0124564142366737,12,981,0,0,1,0,25,625,1,1,0,0
2008,2278,18845.6402620353,9.84403688029179,-0.0645007791902135,22,5316,0,1,0,0,140,19600,1,0,1,1
2008,2279,9013.23830602528,9.10644969846265,-0.341989312024106,18,1275,0,0,0,0,44,1936,1,0,1,0
2008,2280,59303.6992519285,10.9904269650288,-0.118326366283883,7,2699,0,0,0,1,190,36100,1,1,1,1
2009,2281,7723.22576786914,8.95198740132457,1.71692020192623,2,128,0,0,0,1,205,42025,1,1,1,1
2009,2282,10708.714753361,9.27881315188598,-0.291890142862016,19,4500,0,1,0,0,76,5776,1,0,0,0
2009,2283,18449.4285936531,9.82278867845537,-0.0132520191867638,4,350,1,0,0,0,75,5625,1,0,1,0
2009,2284,8521.29114546315,9.05032315123663,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2009,2285,3735.70000564805,8.22569049785058,0.664663327512228,33,5188,0,0,0,1,122,14884,1,0,1,1
2009,2286,39476.3775080901,10.5834577342234,-0.262036967813007,4,410,0,1,0,0,65,4225,1,1,0,1
2009,2287,26485.8151184881,10.184364590114,-0.183957944875324,8,689,0,1,0,0,50,2500,1,1,1,1
2009,2288,7382.22972775073,8.90683100309363,-0.317419351071701,28,1201,0,0,1,0,62,3844,1,0,1,0
2009,2289,12533.9983760967,9.43620010122475,-0.247807117216949,9,29,0,0,0,0,29,841,0,1,0,0
2009,2290,219679.276351737,12.2999239268947,-0.373996737337297,3,467,1,0,0,0,270,72900,1,1,1,1
2009,2291,17066.0577712768,9.74484684425879,0.170205810089021,5,673,0,0,1,0,52,2704,1,1,1,1
2009,2292,36401.2054587927,10.5023571700763,-0.137942005464751,6,26,0,0,0,0,91,8281,1,1,0,1
2009,2293,13340.8575277583,9.49858659984424,0.244179228010104,7,2452,0,0,0,0,105,11025,1,1,1,0
2009,2294,8677.70835300477,9.06851275816561,0.206550714088788,3,1,0,0,1,0,28,784,1,1,0,0
2009,2295,20025.2271379766,9.90474811459266,-0.251331448685951,11,3900,0,0,1,0,75,5625,1,0,1,1
2009,2296,9993.61235348281,9.20970140322741,0.114044699996091,10,4484,1,0,1,0,44,1936,0,1,0,0
2009,2297,11068.5577684087,9.31186373432522,-0.328746234174732,11,1392,0,0,0,1,24,576,0,1,0,0
2009,2298,15118.855549136,9.62369795567409,0.0858626148125463,8,2500,0,0,1,0,47,2209,1,1,1,1
2009,2299,3503.40227500454,8.16148985388782,-0.0643913159602221,28,10611,1,1,0,0,22,484,0,0,0,0
2009,2300,21885.2292605404,9.99356722526309,0.277729572615915,8,680,0,1,0,0,95,9025,1,1,0,1
2009,2301,5282.49632496337,8.57215405378971,0.464481655179119,12,1712,1,0,0,1,27,729,0,1,1,0
2009,2302,4420.15938044173,8.3939310333451,-0.207620458377848,33,9872,1,0,0,0,50,2500,0,0,1,0
2009,2303,113872.930800105,11.6428384635968,-0.456495978069755,7,2221,0,0,0,0,215,46225,1,1,0,1
2009,2304,20888.3734357376,9.94694798822268,-0.209217394196974,21,4769,0,0,0,1,106,11236,1,1,1,1
2009,2305,26418.525110097,10.1818207517678,0.171354416320122,25,11685,0,0,0,0,335,112225,1,1,1,1
2009,2306,7488.75100359657,8.92115730741202,-0.151832576881729,22,18744,0,0,0,1,99,9801,1,0,1,1
2009,2307,13340.8575277583,9.49858659984424,0.244179228010104,7,2452,0,0,0,0,105,11025,1,1,1,0
2009,2308,18449.4285936531,9.82278867845537,-0.0132520191867638,4,350,1,0,0,0,75,5625,1,0,1,0
2009,2309,14531.132209473,9.58404867572215,-0.145675876146015,7,270,0,0,1,0,48,2304,1,1,1,0
2009,2310,1407.45112264545,7.24953563304885,0.50878378830649,33,1140,0,0,0,0,25,625,0,0,0,0
2009,2311,10556.3943831416,9.26448705796563,0.0247151301759505,11,732,1,0,0,1,28,784,1,1,0,0
2009,2312,3841.08536560273,8.25351025293693,0.0554434968881541,21,8332,0,0,0,0,51,2601,1,0,1,0
2009,2313,18001.2580233243,9.79819692462078,-0.51095027262163,27,5100,0,1,0,0,82,6724,1,0,1,1
2009,2314,20439.4238023973,9.92522085421371,-0.160982757513477,28,3458,0,1,0,0,116,13456,1,1,1,1
2009,2315,109949.497919738,11.6077764295308,-0.333915022598459,4,1250,0,0,0,1,221,48841,1,1,1,1
2009,2316,20888.3734357376,9.94694798822268,-0.209217394196974,21,4769,0,0,0,1,106,11236,1,1,1,1
2009,2317,34428.08584669,10.44662795928,-0.228706247532038,13,4497,0,1,0,0,110,12100,1,1,1,1
2009,2318,125048.875516356,11.7364599439931,-0.149325807530996,4,1227,0,1,0,0,275,75625,1,1,1,1
2009,2319,55085.2542879619,10.9166373420467,-0.486914133041639,6,2872,0,0,1,0,100,10000,1,1,0,1
2009,2320,11658.2877534583,9.3637726012189,-0.555948282181657,27,9001,1,0,0,0,75,5625,1,0,1,0
2009,2321,49397.2161241068,10.8076493478251,-0.498579031490355,18,7300,0,0,1,0,210,44100,1,0,1,1
2009,2322,45445.5359772167,10.7242698764588,-0.185387099750185,19,4990,0,0,0,0,210,44100,1,1,0,1
2009,2323,10282.3411152936,9.23818324803223,0.187219302617368,31,6155,0,0,1,0,165,27225,1,0,1,1
2009,2324,7326.76441901321,8.89928928119502,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2009,2325,38023.6449785458,10.5459634814773,0.0197777881085344,9,6390,0,0,1,0,175,30625,1,1,1,1
2009,2326,13284.9630501704,9.49438807687055,-0.395667673921317,14,3000,0,0,0,1,75,5625,1,0,1,0
2009,2327,7436.26658152483,8.91412419832311,0.715436288422415,16,9320,1,1,0,0,75,5625,1,1,1,1
2009,2328,55970.5867703883,10.9325815954893,-0.288268245558049,5,513,0,1,0,0,105,11025,1,1,0,1
2009,2329,3939.36422944662,8.27877462618694,0.294597502488111,20,2227,0,1,0,0,20,400,1,1,0,0
2009,2330,7723.22576786914,8.95198740132457,1.71692020192623,2,128,0,0,0,1,205,42025,1,1,1,1
2009,2331,18996.3337690628,9.85200128000648,-0.0825415780101775,2,5,0,0,0,0,65,4225,1,1,1,0
2009,2332,3841.08536560273,8.25351025293693,0.0554434968881541,21,8332,0,0,0,0,51,2601,1,0,1,0
2009,2333,9946.28168161418,9.20495405996898,-0.194701975884929,12,1031,0,0,0,0,25,625,1,1,0,0
2009,2334,26485.8151184881,10.184364590114,-0.183957944875324,8,689,0,1,0,0,50,2500,1,1,1,1
2009,2335,14989.6929278554,9.61511810575375,0.492577655310715,11,105,0,0,0,0,105,11025,1,1,1,1
2009,2336,34428.08584669,10.44662795928,-0.228706247532038,13,4497,0,1,0,0,110,12100,1,1,1,1
2009,2337,4310.77910395317,8.36887393333995,0.343991243379318,11,2860,0,0,0,0,45,2025,0,0,0,0
2009,2338,18001.2580233243,9.79819692462078,-0.51095027262163,27,5100,0,1,0,0,82,6724,1,0,1,1
2009,2339,15506.8147358408,9.64903486666186,-0.294914443414861,33,4122,0,0,0,0,131,17161,1,0,1,1
2009,2340,19146.8857320061,9.8598953564234,-0.271941164584483,22,5922,0,0,0,0,90,8100,1,1,0,1
2009,2341,22071.5341388502,10.0020440092432,-0.599646266465953,24,6559,0,1,0,0,87,7569,1,0,1,1
2009,2342,10719.9837437678,9.27986491818407,-0.0536061875760527,17,1021,0,0,1,0,46,2116,1,0,1,1
2009,2343,2816.0844324922,7.94310269995778,0.29230357661589,26,6483,0,0,0,0,61,3721,1,0,1,0
2009,2344,9105.75239834285,9.11666162447989,0.389627991988132,10,608,0,0,1,0,62,3844,1,0,1,1
2009,2345,2777.72694155605,7.92938822530683,0.227412706740686,33,1228,1,0,0,0,22,484,1,0,1,0
2009,2346,27597.5472254614,10.2254821791135,-0.0039369047931519,14,9037,0,1,0,0,150,22500,1,1,1,1
2009,2347,3370.57695980197,8.12283921338157,0.134139309033607,30,3530,1,0,0,0,28,784,1,0,0,0
2009,2348,33026.4193235315,10.4050631057125,-0.2348510743233,3,178,0,1,0,0,98,9604,1,1,1,0
2009,2349,13284.9630501704,9.49438807687055,-0.395667673921317,14,3000,0,0,0,1,75,5625,1,0,1,0
2009,2350,7025.62851486933,8.8573199585087,0.505461958890479,12,1489,0,0,0,0,62,3844,1,0,1,1
2009,2351,9045.90177980715,9.1100670921198,-0.486918925136923,33,4647,1,1,0,0,50,2500,1,0,1,0
2009,2352,27597.5472254614,10.2254821791135,-0.0039369047931519,14,9037,0,1,0,0,150,22500,1,1,1,1
2009,2353,14642.7212850937,9.59169865037108,-0.520505340115992,17,1785,0,0,1,0,41,1681,1,1,1,0
2009,2354,9882.66485947128,9.19853747699186,0.0629766005337764,4,56,0,0,0,0,26,676,1,1,0,0
2009,2355,12713.7444111615,9.45043892434962,-0.06847421684731,30,5148,0,0,1,0,136,18496,1,0,1,1
2009,2356,20205.1419996773,9.91369240543528,-0.333735957994762,23,4914,0,0,0,0,86,7396,1,1,1,1
2009,2357,11925.1762586766,9.38640709624912,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2009,2358,4465.67782629851,8.40417629059027,-0.0685504917497806,26,3084,0,0,1,0,45,2025,1,0,1,0
2009,2359,123265.890616608,11.7220990135464,-0.223441283136088,5,2825,0,0,0,1,333,110889,1,1,1,1
2009,2360,1275.32070655564,7.15095296051646,1.10239394048354,18,5325,0,0,1,0,55,3025,1,0,1,0
2009,2361,2726.36066379448,7.91072290863863,0.626062908837174,10,1737,0,1,0,0,19,361,0,0,0,0
2009,2362,13008.2730781902,9.47334082466304,-0.422311008897466,7,208,0,0,0,0,30,900,0,0,0,0
2009,2363,28150.6096042781,10.2453242889027,-0.264731116672662,21,1010,0,1,0,0,96,9216,1,1,1,1
2009,2364,15479.7317215383,9.64728681634356,-0.128499550429421,4,10,0,0,0,1,50,2500,1,1,1,0
2009,2365,23455.6557092843,10.0628669264274,-0.0841978636167564,17,9467,0,1,0,0,130,16900,1,1,0,1
2009,2366,1407.45112264545,7.24953563304885,0.50878378830649,33,1140,0,0,0,0,25,625,0,0,0,0
2009,2367,17630.4506312324,9.77738283554355,-0.329237901462882,28,3736,1,0,0,1,85,7225,1,0,1,1
2009,2368,15506.8147358408,9.64903486666186,-0.294914443414861,33,4122,0,0,0,0,131,17161,1,0,1,1
2009,2369,23879.1398771876,10.0807605483146,-0.558434572040914,23,9573,0,0,0,0,94,8836,1,1,1,1
2009,2370,3370.57695980197,8.12283921338157,0.134139309033607,30,3530,1,0,0,0,28,784,1,0,0,0
2009,2371,1155.04812942494,7.05189729258549,0.926089902415396,19,6833,0,0,0,0,32,1024,1,0,1,0
2009,2372,4715.44072981757,8.45859766467953,-0.127315463047509,27,1310,1,0,0,1,16,256,0,0,0,0
2009,2373,3826.90389328965,8.2498113723039,0.0470391893137734,32,10734,1,0,1,0,70,4900,0,0,0,0
2009,2374,7436.26658152483,8.91412419832311,0.715436288422415,16,9320,1,1,0,0,75,5625,1,1,1,1
2009,2375,12706.2289616526,9.44984762162733,-0.170106692886964,6,1301,0,1,0,0,23,529,1,1,0,0
2009,2376,10556.3943831416,9.26448705796563,0.0247151301759505,11,732,1,0,0,1,28,784,1,1,0,0
2009,2377,19310.69655668,9.86841444710133,-0.413500119080515,23,8452,0,0,0,0,86,7396,1,1,1,1
2009,2378,12946.1107304516,9.46855069232483,0.561071320830457,9,90,0,0,0,0,90,8100,1,1,1,1
2009,2379,50871.7040272419,10.8370621349409,-0.272699950261025,5,300,0,1,0,0,95,9025,1,1,1,1
2009,2380,2726.36066379448,7.91072290863863,0.626062908837174,10,1737,0,1,0,0,19,361,0,0,0,0
2009,2381,7258.98880406375,8.88999581493123,0.352899218338383,9,807,1,0,0,1,27,729,1,1,1,0
2009,2382,29635.1038613318,10.2967148789005,0.546009476953907,18,8975,1,0,1,0,300,90000,1,1,1,1
2009,2383,7025.62851486933,8.8573199585087,0.505461958890479,12,1489,0,0,0,0,62,3844,1,0,1,1
2009,2384,11029.4518059838,9.308324410739,0.853018233146869,18,17543,0,0,1,0,355,126025,1,1,1,1
2009,2385,19064.3552468536,9.85557565303916,-0.65614601675566,32,6424,0,0,1,0,105,11025,1,0,1,1
2009,2386,24220.7089054592,10.0949632861032,-0.382012314080804,5,399,0,0,1,0,62,3844,1,1,0,0
2009,2387,14650.3307534562,9.59221819121808,-0.123796606799864,5,304,0,1,0,0,35,1225,1,1,1,0
2009,2388,10305.9549381836,9.240477156492,-0.0712303738666833,21,3772,0,0,0,0,66,4356,1,0,0,1
2009,2389,21402.4421120346,9.97126031188385,-0.376493762615782,19,9008,0,0,1,0,90,8100,1,1,1,1
2009,2390,15118.855549136,9.62369795567409,0.0858626148125463,8,2500,0,0,1,0,47,2209,1,1,1,1
2009,2391,59489.0157369824,10.9935469650288,-0.118326366283883,7,2699,0,0,0,1,190,36100,1,1,1,1
2009,2392,37140.5458376719,10.5224645315588,-0.448389411552753,5,271,0,0,0,1,80,6400,1,0,0,1
2009,2393,19969.455520381,9.9019591611599,-0.501507797808854,22,7811,0,0,0,0,100,10000,1,0,1,1
2009,2394,2777.72694155605,7.92938822530683,0.227412706740686,33,1228,1,0,0,0,22,484,1,0,1,0
2009,2395,2777.72694155605,7.92938822530683,0.227412706740686,33,1228,1,0,0,0,22,484,1,0,1,0
2009,2396,7025.62851486933,8.8573199585087,0.505461958890479,12,1489,0,0,0,0,62,3844,1,0,1,1
2009,2397,9882.66485947128,9.19853747699186,0.0629766005337764,4,56,0,0,0,0,26,676,1,1,0,0
2009,2398,15321.7055244413,9.63702576375889,-0.595971607408691,15,850,0,0,0,1,30,900,1,1,1,0
2009,2399,11173.2034364499,9.32127364024427,0.039862116915959,7,1625,0,0,1,0,80,6400,1,0,1,0
2009,2400,12878.4627323806,9.46331163945916,-0.00559269174004839,13,3805,0,0,0,0,42,1764,1,1,1,1
2009,2401,1275.32070655564,7.15095296051646,1.10239394048354,18,5325,0,0,1,0,55,3025,1,0,1,0
2009,2402,6496.05643873907,8.77895057003331,0.675227016461996,30,8486,0,0,0,0,162,26244,1,1,1,1
2009,2403,6678.92377752929,8.80671214240259,0.099938121524703,11,750,0,0,1,0,45,2025,1,0,0,0
2009,2404,13045.5154625462,9.47619971097538,-0.32889388479744,27,3800,1,1,0,0,85,7225,1,0,1,0
2009,2405,3382.12532943764,8.1262595865595,0.622912696678275,5,757,0,0,0,1,30,900,1,0,1,0
2009,2406,11419.4098239612,9.34306980271182,0.429975903151551,5,1176,0,0,0,0,48,2304,1,1,1,1
2009,2407,59381.5277633549,10.9917384765714,-0.641708807060782,29,3918,0,1,0,0,187,34969,1,1,1,1
2009,2408,9882.66485947128,9.19853747699186,0.0629766005337764,4,56,0,0,0,0,26,676,1,1,0,0
2009,2409,15599.4947988815,9.65499380802615,0.170976618226469,8,293,0,0,1,0,52,2704,1,1,1,1
2009,2410,37843.4174713942,10.5412123328138,-0.229945969201891,5,2417,0,0,0,1,95,9025,1,1,0,1
2009,2411,15221.3578755838,9.63045484396593,-0.337799153179324,6,931,0,0,0,1,32,1024,1,1,1,0
2009,2412,5465.13280114752,8.60614370061686,-0.221273222094206,27,609,0,0,1,0,41,1681,0,0,1,0
2009,2413,9199.51680310397,9.12690624025609,-0.125788025646383,11,557,0,0,1,0,21,441,1,1,0,0
2009,2414,12706.2289616526,9.44984762162733,-0.170106692886964,6,1301,0,1,0,0,23,529,1,1,0,0
2009,2415,14226.6236660104,9.56287039420391,-0.137720200926537,5,2220,0,0,0,0,76,5776,1,0,0,0
2009,2416,4075.04559426737,8.31263721438964,-0.0506078774311653,31,3750,0,0,0,1,64,4096,1,0,1,0
2009,2417,20205.1419996773,9.91369240543528,-0.333735957994762,23,4914,0,0,0,0,86,7396,1,1,1,1
2009,2418,8849.06071965867,9.08806659899753,0.143978423426647,11,633,0,0,1,0,52,2704,1,1,1,0
2009,2419,14214.771942843,9.56203698054051,0.208132419927868,12,6337,0,0,0,0,90,8100,1,1,1,1
2009,2420,44491.0856674103,10.7030441260065,-0.117464698302797,7,391,0,0,1,0,125,15625,1,1,0,1
2009,2421,208749.124066329,12.2488884466149,-0.599600530761364,5,1511,1,0,0,0,215,46225,1,1,1,1
